"","TimeStamp","axis1","axis2","axis3","vm","steps","days","wearing","weekday"
"258",2017-11-07 04:17:00,0,0,0,0,0,1,"w","Tuesday"
"259",2017-11-07 04:18:00,0,0,0,0,0,1,"w","Tuesday"
"260",2017-11-07 04:19:00,0,0,0,0,0,1,"w","Tuesday"
"261",2017-11-07 04:20:00,0,0,0,0,0,1,"w","Tuesday"
"262",2017-11-07 04:21:00,0,0,0,0,0,1,"w","Tuesday"
"263",2017-11-07 04:22:00,0,0,0,0,0,1,"w","Tuesday"
"264",2017-11-07 04:23:00,0,0,0,0,0,1,"w","Tuesday"
"265",2017-11-07 04:24:00,0,0,0,0,0,1,"w","Tuesday"
"266",2017-11-07 04:25:00,0,0,0,0,0,1,"w","Tuesday"
"267",2017-11-07 04:26:00,11,218,84,236,0,1,"w","Tuesday"
"268",2017-11-07 04:27:00,0,0,4,4,0,1,"w","Tuesday"
"269",2017-11-07 04:28:00,0,0,0,0,0,1,"w","Tuesday"
"270",2017-11-07 04:29:00,0,0,0,0,0,1,"w","Tuesday"
"271",2017-11-07 04:30:00,0,0,0,0,0,1,"w","Tuesday"
"272",2017-11-07 04:31:00,0,0,0,0,0,1,"w","Tuesday"
"273",2017-11-07 04:32:00,0,0,0,0,0,1,"w","Tuesday"
"274",2017-11-07 04:33:00,0,0,0,0,0,1,"w","Tuesday"
"275",2017-11-07 04:34:00,0,0,0,0,0,1,"w","Tuesday"
"276",2017-11-07 04:35:00,0,0,0,0,0,1,"w","Tuesday"
"277",2017-11-07 04:36:00,0,0,0,0,0,1,"w","Tuesday"
"278",2017-11-07 04:37:00,0,0,0,0,0,1,"w","Tuesday"
"279",2017-11-07 04:38:00,596,956,449,1276,7,1,"w","Tuesday"
"280",2017-11-07 04:39:00,77,279,184,342,3,1,"w","Tuesday"
"281",2017-11-07 04:40:00,0,0,0,0,0,1,"w","Tuesday"
"282",2017-11-07 04:41:00,0,0,0,0,0,1,"w","Tuesday"
"283",2017-11-07 04:42:00,0,0,0,0,0,1,"w","Tuesday"
"284",2017-11-07 04:43:00,0,0,0,0,0,1,"w","Tuesday"
"285",2017-11-07 04:44:00,0,0,0,0,0,1,"w","Tuesday"
"286",2017-11-07 04:45:00,0,0,0,0,0,1,"w","Tuesday"
"287",2017-11-07 04:46:00,0,0,0,0,0,1,"w","Tuesday"
"288",2017-11-07 04:47:00,0,0,0,0,0,1,"w","Tuesday"
"289",2017-11-07 04:48:00,0,0,0,0,0,1,"w","Tuesday"
"290",2017-11-07 04:49:00,0,0,0,0,0,1,"w","Tuesday"
"291",2017-11-07 04:50:00,0,0,0,0,0,1,"w","Tuesday"
"292",2017-11-07 04:51:00,0,0,0,0,0,1,"w","Tuesday"
"293",2017-11-07 04:52:00,0,0,0,0,0,1,"w","Tuesday"
"294",2017-11-07 04:53:00,0,0,0,0,0,1,"w","Tuesday"
"295",2017-11-07 04:54:00,0,0,0,0,0,1,"w","Tuesday"
"296",2017-11-07 04:55:00,0,0,0,0,0,1,"w","Tuesday"
"297",2017-11-07 04:56:00,0,0,0,0,0,1,"w","Tuesday"
"298",2017-11-07 04:57:00,0,0,0,0,0,1,"w","Tuesday"
"299",2017-11-07 04:58:00,0,0,0,0,0,1,"w","Tuesday"
"300",2017-11-07 04:59:00,0,0,0,0,0,1,"w","Tuesday"
"301",2017-11-07 05:00:00,0,0,0,0,0,1,"w","Tuesday"
"302",2017-11-07 05:01:00,0,0,0,0,0,1,"w","Tuesday"
"303",2017-11-07 05:02:00,0,0,0,0,0,1,"w","Tuesday"
"304",2017-11-07 05:03:00,0,0,0,0,0,1,"w","Tuesday"
"305",2017-11-07 05:04:00,0,0,0,0,0,1,"w","Tuesday"
"306",2017-11-07 05:05:00,0,0,0,0,0,1,"w","Tuesday"
"307",2017-11-07 05:06:00,0,0,0,0,0,1,"w","Tuesday"
"308",2017-11-07 05:07:00,0,0,0,0,0,1,"w","Tuesday"
"309",2017-11-07 05:08:00,0,0,0,0,0,1,"w","Tuesday"
"310",2017-11-07 05:09:00,0,0,0,0,0,1,"w","Tuesday"
"311",2017-11-07 05:10:00,0,0,0,0,0,1,"w","Tuesday"
"312",2017-11-07 05:11:00,0,0,0,0,0,1,"w","Tuesday"
"313",2017-11-07 05:12:00,0,0,0,0,0,1,"w","Tuesday"
"314",2017-11-07 05:13:00,0,0,0,0,0,1,"w","Tuesday"
"315",2017-11-07 05:14:00,160,179,297,418,1,1,"w","Tuesday"
"316",2017-11-07 05:15:00,0,0,0,0,0,1,"w","Tuesday"
"317",2017-11-07 05:16:00,0,0,0,0,0,1,"w","Tuesday"
"318",2017-11-07 05:17:00,0,0,0,0,0,1,"w","Tuesday"
"319",2017-11-07 05:18:00,0,0,0,0,0,1,"w","Tuesday"
"320",2017-11-07 05:19:00,0,0,0,0,0,1,"w","Tuesday"
"321",2017-11-07 05:20:00,0,0,0,0,0,1,"w","Tuesday"
"322",2017-11-07 05:21:00,0,0,0,0,0,1,"w","Tuesday"
"323",2017-11-07 05:22:00,0,0,0,0,0,1,"w","Tuesday"
"324",2017-11-07 05:23:00,0,0,0,0,0,1,"w","Tuesday"
"325",2017-11-07 05:24:00,0,0,0,0,0,1,"w","Tuesday"
"326",2017-11-07 05:25:00,0,0,0,0,0,1,"w","Tuesday"
"327",2017-11-07 05:26:00,0,0,0,0,0,1,"w","Tuesday"
"328",2017-11-07 05:27:00,0,0,0,0,0,1,"w","Tuesday"
"329",2017-11-07 05:28:00,0,0,0,0,0,1,"w","Tuesday"
"330",2017-11-07 05:29:00,0,9,152,152,0,1,"w","Tuesday"
"331",2017-11-07 05:30:00,0,0,0,0,0,1,"w","Tuesday"
"332",2017-11-07 05:31:00,0,0,0,0,0,1,"w","Tuesday"
"333",2017-11-07 05:32:00,0,0,0,0,0,1,"w","Tuesday"
"334",2017-11-07 05:33:00,0,0,0,0,0,1,"w","Tuesday"
"335",2017-11-07 05:34:00,0,0,0,0,0,1,"w","Tuesday"
"336",2017-11-07 05:35:00,0,0,0,0,0,1,"w","Tuesday"
"337",2017-11-07 05:36:00,5,29,17,39,0,1,"w","Tuesday"
"338",2017-11-07 05:37:00,0,0,0,0,0,1,"w","Tuesday"
"339",2017-11-07 05:38:00,0,0,0,0,0,1,"w","Tuesday"
"340",2017-11-07 05:39:00,0,0,0,0,0,1,"w","Tuesday"
"341",2017-11-07 05:40:00,0,0,0,0,0,1,"w","Tuesday"
"342",2017-11-07 05:41:00,534,651,646,1135,7,1,"w","Tuesday"
"343",2017-11-07 05:42:00,0,0,0,0,0,1,"w","Tuesday"
"344",2017-11-07 05:43:00,0,0,0,0,0,1,"w","Tuesday"
"345",2017-11-07 05:44:00,0,0,0,0,0,1,"w","Tuesday"
"346",2017-11-07 05:45:00,0,0,0,0,0,1,"w","Tuesday"
"347",2017-11-07 05:46:00,0,0,0,0,0,1,"w","Tuesday"
"348",2017-11-07 05:47:00,0,0,0,0,0,1,"w","Tuesday"
"349",2017-11-07 05:48:00,0,0,0,0,0,1,"w","Tuesday"
"350",2017-11-07 05:49:00,0,0,0,0,0,1,"w","Tuesday"
"351",2017-11-07 05:50:00,0,0,0,0,0,1,"w","Tuesday"
"352",2017-11-07 05:51:00,0,0,0,0,0,1,"w","Tuesday"
"353",2017-11-07 05:52:00,0,0,0,0,0,1,"w","Tuesday"
"354",2017-11-07 05:53:00,0,0,0,0,0,1,"w","Tuesday"
"355",2017-11-07 05:54:00,0,0,0,0,0,1,"w","Tuesday"
"356",2017-11-07 05:55:00,0,0,0,0,0,1,"w","Tuesday"
"357",2017-11-07 05:56:00,0,0,0,0,0,1,"w","Tuesday"
"358",2017-11-07 05:57:00,0,0,0,0,0,1,"w","Tuesday"
"359",2017-11-07 05:58:00,0,0,0,0,0,1,"w","Tuesday"
"360",2017-11-07 05:59:00,0,0,0,0,0,1,"w","Tuesday"
"361",2017-11-07 06:00:00,0,0,0,0,0,1,"w","Tuesday"
"362",2017-11-07 06:01:00,0,0,0,0,0,1,"w","Tuesday"
"363",2017-11-07 06:02:00,0,0,0,0,0,1,"w","Tuesday"
"364",2017-11-07 06:03:00,0,0,0,0,0,1,"w","Tuesday"
